district,quarter,zone_type,zone_code,zone_name,business_type,monthly_sales,monthly_count,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,male_sales,female_sales,age_10s_sales,age_20s_sales,age_30s_sales,age_40s_sales,age_50s_sales,age_60plus_sales
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),일식음식점,41064011,1568,9181972,8944567,7299027,7254805,8383640,0,0,12766315,13559992,0,5551078,8011242,7275753,3803129,1685107
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),제과점,453131590,44822,72902355,53413906,55148091,66436742,67303732,72105298,65821466,174216812,211902633,1259588,43924667,113004908,96693649,75822310,55414321
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),패스트푸드점,38473888,1869,7968400,5025051,6417732,5437925,5598354,2701673,5324753,10760342,12250290,0,1554674,3138265,4180445,7948433,6188815
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),치킨전문점,475109875,29666,135237830,60947148,69433936,63600835,76944367,33371350,35574409,169222532,131332406,0,42884562,79347705,68645341,62887343,46789987
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),분식전문점,60779772,7204,13287292,12423374,13642593,10144483,10542225,739805,0,26817940,17664213,19469,7527031,16738095,11060575,6810492,2326492
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),커피-음료,999642533,119232,157771212,157936342,165289465,162376063,184865432,106366313,65037706,404469216,471935377,1672142,186266114,317922740,222254593,105884700,42404303
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),일반교습학원,696415388,1934,199281187,80028477,76274855,183209367,22938724,74523865,60158913,210393439,486021949,0,19719161,187089,423172423,253336715,0
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),예술학원,5619856,36,1675029,485517,1820689,1638621,0,0,0,849655,4770201,0,3277242,36408,1820689,485517,0
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),스포츠 강습,64208972,196,37093585,1583843,21730321,1319869,2164585,0,316769,26925323,32056968,0,5860218,32711623,12016085,3009301,5385065
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),일반의원,2310326936,89445,452257487,406930484,431464636,325324499,420433056,273916774,0,1109678225,1200648711,4104302,77971571,259670792,488166376,465134612,1015279283
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),치과의원,609850131,5011,159407756,70697899,109096320,63050357,133224622,74373177,0,375620692,234229439,253974,53721163,69377374,166460046,152430297,167607277
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),미용실,1294935,78,81699,412581,77615,36765,302288,383987,0,604575,690360,0,0,0,0,535132,759803
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),슈퍼마켓,129399766,15641,29676688,21247624,17662032,18322662,18503294,12458856,11528610,89618423,34675265,771433,12705673,31215093,18719910,45230325,15651251
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),컴퓨터및주변장치판매,34311640,32,0,34311640,0,0,0,0,0,34311640,0,0,0,0,0,34311640,0
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),반찬가게,431708602,44782,146369195,47002025,47074638,52552960,138709784,0,0,286081602,61071622,46770,26741814,236528080,48034721,24088577,11713262
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),일반의류,9365718,258,880751,4974223,1194271,1194271,1122202,0,0,1220501,7019777,0,0,72068,3875013,1101612,3191584
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),의약품,1113531403,58398,173162131,132173817,440299390,110578708,165991644,91325713,0,651176714,429197855,890817,33185519,109468767,161242363,463375136,312211969
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),문구,40800607,523,440090,32350880,3213680,2169746,2175886,450325,0,32074546,1402147,0,0,0,31648784,456465,1371443
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),화장품,24314539,308,1755562,5939653,4905821,4028041,3589149,4096313,0,1426764,22887775,121914,4274809,8670674,6977342,1721427,2548373
영등포구,20243,발달상권,3120138,당산2동(영등포우체국),조명용품,6798498,238,71313,1687739,998380,713129,0,3327937,0,546733,546732,0,0,0,356565,237710,499190
영등포구,20243,발달상권,3120139,대림3동사거리,한식음식점,2853553799,81972,409581456,343470979,395206521,389360158,459000910,515378979,341554796,1728099732,752333030,3257332,115486157,324826633,472962695,832459405,731440536
영등포구,20243,발달상권,3120139,대림3동사거리,중식음식점,230016388,5975,26415131,35714685,27912401,28183695,31490737,35889825,44409914,158409360,56119217,230108,9001504,48461630,63700179,58896925,34238231
영등포구,20243,발달상권,3120139,대림3동사거리,제과점,315629718,28205,43945577,38402271,45656952,43980340,44997920,53746114,44900544,135450027,137521908,965623,19366829,57650620,67466708,68937455,58584701
영등포구,20243,발달상권,3120139,대림3동사거리,패스트푸드점,39682370,2458,3543842,3960248,5828991,7282685,6904873,5499253,6662478,21608285,14638575,243026,5022277,8382759,7412329,10169583,5016886
영등포구,20243,발달상권,3120139,대림3동사거리,치킨전문점,144953949,3580,18807391,20985725,16372587,23425691,23859494,21339088,20163973,90207042,45426382,920776,16515207,26809107,26238892,42626173,22523268
영등포구,20243,발달상권,3120139,대림3동사거리,분식전문점,139700834,10299,26310502,14675884,14141376,18408935,15633386,46350979,4179772,118870595,16926649,159240,6288663,13429379,17014610,22443708,76461648
영등포구,20243,발달상권,3120139,대림3동사거리,호프-간이주점,369180012,3834,50552186,48056405,60474324,52968332,37686411,64840472,54601882,317369544,33204185,0,38546210,31543718,86446451,139683185,54354164
영등포구,20243,발달상권,3120139,대림3동사거리,커피-음료,210063865,34515,31966538,32346623,31255773,31981224,29875087,24650560,27988060,102933403,88549338,648790,29344217,48791073,40083944,46246922,26367796
영등포구,20243,발달상권,3120139,대림3동사거리,일반교습학원,2131760169,3747,364211300,180369237,517543085,374981999,468605014,118939146,107110388,703699858,1428060311,0,56926331,494509684,1467447446,93522139,19354569
영등포구,20243,발달상권,3120139,대림3동사거리,예술학원,102648328,603,23303205,17607348,22855369,28362141,10520265,0,0,23473933,79174395,0,0,16441506,75169168,11037654,0
영등포구,20243,발달상권,3120139,대림3동사거리,스포츠 강습,87901900,580,21640822,22310128,11824367,8366297,23760286,0,0,27218354,60683546,0,0,10039557,66261077,11601266,0
영등포구,20243,발달상권,3120139,대림3동사거리,일반의원,266515840,14142,55228312,38401850,43353054,52015190,54179936,23337498,0,125154290,141361550,559996,14960233,24738999,37753168,82362763,106140681
영등포구,20243,발달상권,3120139,대림3동사거리,치과의원,108907193,1206,63089587,9947941,4928097,6993576,12471050,11476942,0,50765788,58141405,0,15093765,2253818,16687507,58042707,16829396
영등포구,20243,발달상권,3120139,대림3동사거리,한의원,230051174,11123,48736752,26781429,32789429,32611955,32839084,41231562,15060963,128034167,99871946,0,4734960,19830132,65235273,43534182,94571566
영등포구,20243,발달상권,3120139,대림3동사거리,당구장,48222833,2732,5431622,6020225,5557004,5179215,5156085,11735985,9142697,42364611,5121224,217233,373739,1107785,20059544,19104259,6623276
영등포구,20243,발달상권,3120139,대림3동사거리,골프연습장,167866440,3628,13639390,17026993,17710825,48489999,17809063,27446868,25743302,94030413,63340004,0,5030463,7976965,33301639,52816689,58244663
영등포구,20243,발달상권,3120139,대림3동사거리,자동차수리,1522103183,10391,292388845,213568459,279788731,184588479,251044310,300411456,312903,1210661000,201694900,0,24217136,99611334,225883782,361202891,701440757
영등포구,20243,발달상권,3120139,대림3동사거리,미용실,53860409,1860,5315612,4611063,6775566,9924418,5034027,13757176,8442547,22804679,30909991,776053,1323199,7821216,14283819,17362996,12147387
영등포구,20243,발달상권,3120139,대림3동사거리,가전제품수리,1399068092,10687,273311186,418481208,70300192,267290927,261457791,108226788,0,919164974,473490555,0,76185718,205515832,134600918,252539297,723813764
영등포구,20243,발달상권,3120139,대림3동사거리,노래방,218835928,1065,17964507,30064458,23518457,22762859,48511590,49067884,26946173,145346170,15564743,99778,1131938,50307766,19561035,51972652,37837742
영등포구,20243,발달상권,3120139,대림3동사거리,슈퍼마켓,1152626541,113974,184550271,176466679,157976879,168077958,170925301,146395393,148234060,696076119,456550422,6050375,92265973,203124362,165126011,437456325,248603495
영등포구,20243,발달상권,3120139,대림3동사거리,편의점,2388287167,315525,343949295,311210095,346047633,346745599,403534925,338022463,298777157,1745270924,636399739,9043975,197983729,421733865,661973556,644736835,446198703
영등포구,20243,발달상권,3120139,대림3동사거리,수산물판매,268086678,2879,49858970,42887807,30157857,14169646,30082083,49783196,51147119,156699617,89336968,0,8941274,25156805,27733105,83426634,100778768
영등포구,20243,발달상권,3120139,대림3동사거리,반찬가게,7683345537,189844,834298440,1245428126,1365551964,1033327324,1438267982,1730483801,35987900,2047892419,4780408650,0,321158637,399876263,1128440477,1605608340,3373217352
영등포구,20243,발달상권,3120139,대림3동사거리,일반의류,1170000000,23375,172829780,159451333,165631711,167648800,181302727,171362467,151773182,818703143,183930538,193062,39649329,239031291,260761239,229313689,233685070
영등포구,20243,발달상권,3120139,대림3동사거리,의약품,34863409856,179113,8870349352,3428544704,4285618252,4857440658,13112515656,304025125,4916109,28990285015,5873124841,4837941,76195025,1469494596,5423812377,17653335853,10235734064
영등포구,20243,발달상권,3120139,대림3동사거리,의료기기,19346471849,19215,5064998039,4189265861,2740143130,3850988524,3501076295,0,0,18567301662,779170187,0,0,731352759,10970281325,6155652494,1489185271
영등포구,20243,발달상권,3120139,대림3동사거리,서적,22835471,890,5888117,4490882,4106469,2342794,4990577,1016632,0,10947679,11887792,680781,0,0,11851485,8807304,1495901
영등포구,20243,발달상권,3120139,대림3동사거리,문구,84540940,8795,17816017,10495996,10925595,11085949,13265247,15937160,5014976,54257442,27234234,80919,569273,4996905,6360129,54130675,15353774
영등포구,20243,발달상권,3120139,대림3동사거리,화장품,24130133,212,1177080,0,4355195,1177080,7297893,9181221,941664,22953053,1177080,0,0,12123919,7297895,4002071,706248
영등포구,20243,발달상권,3120139,대림3동사거리,화초,10862863,302,372793,907756,2844639,318872,3601446,1833423,983934,5034145,5629008,0,519248,611141,2106019,2817951,4608794
영등포구,20243,발달상권,3120139,대림3동사거리,철물점,63069067,1722,4559047,4734915,12243137,2029249,32467988,7034731,0,31615703,4058499,0,0,12581346,0,4734915,18357942
영등포구,20243,발달상권,3120139,대림3동사거리,인테리어,131656189,4340,25314524,0,54555382,30088120,9195888,12502275,0,77596765,33291182,0,0,4546282,29778147,3513036,73050483
영등포구,20243,발달상권,3120140,문래동주민센터,한식음식점,2551304427,157606,550724236,466625394,526652459,465613767,512584036,24418157,4686378,1092579865,726840420,826354,217467193,499956838,507702600,422859609,170607691
영등포구,20243,발달상권,3120140,문래동주민센터,중식음식점,107247519,7661,20828280,21108292,18429540,21026920,25854487,0,0,46587720,46293005,29061,17520781,34275375,24453398,13589324,3012783
영등포구,20243,발달상권,3120140,문래동주민센터,일식음식점,185362807,12646,40686096,27898007,43069262,28348119,45361323,0,0,69996683,67807454,175896,29120258,54731616,31725324,18349109,3701933
영등포구,20243,발달상권,3120140,문래동주민센터,양식음식점,250232347,12735,38986943,45880429,42397706,49410031,47837970,14393040,11326228,78434029,117454984,229691,36595807,66947312,42877178,41742057,7496969
영등포구,20243,발달상권,3120140,문래동주민센터,분식전문점,161734151,12402,51213701,22968476,31708640,28460146,27383188,0,0,42819995,55425234,0,23132897,34075132,21202122,16429208,3405869
영등포구,20243,발달상권,3120140,문래동주민센터,호프-간이주점,64817500,2626,13423291,11184261,11129782,13080082,16000084,0,0,25239492,16828144,0,626493,6706198,11903365,15798517,7033063
영등포구,20243,발달상권,3120140,문래동주민센터,커피-음료,1380411346,227616,297217689,230269073,253266568,229909899,256105540,69548428,44094149,632391260,524446938,1022323,172975964,382017386,290101854,235648138,75072534
영등포구,20243,발달상권,3120140,문래동주민센터,예술학원,18417116,165,7536960,5115209,3638532,2126415,0,0,0,11388133,7028983,0,5847641,1181342,7985869,2008281,1393983
영등포구,20243,발달상권,3120140,문래동주민센터,골프연습장,203299184,4872,24429932,27219261,25760204,26772464,35097199,32607604,31412520,145257408,27734223,0,5863227,40845907,62327675,50169606,13785215
영등포구,20243,발달상권,3120140,문래동주민센터,자동차미용,53385747,385,8905818,10247959,14709472,5263684,14258814,0,0,22055194,3236543,0,1054539,7030262,10536380,5876578,793977
영등포구,20243,발달상권,3120140,문래동주민센터,편의점,331046439,60837,56974523,50927099,51525972,50468736,50170129,39223696,31756284,227451115,93598039,1238811,40834399,103079746,73747608,75894053,26254535
